"seq","baseDate","sido","firstCnt","secondCnt","totalFirstCnt","totalSecondCnt","accumulatedFirstCnt","accumulatedSecondCnt"
"20220107_울산광역시","2022-01-07 00:00:00",울산광역시,559,2310,952412,914436,951853,912126
"20220107_인천광역시","2022-01-07 00:00:00",인천광역시,999,4501,2521655,2445290,2520656,2440789
"20220107_전국","2022-01-07 00:00:00",전국,19361,84088,44313710,42844783,44294349,42760695
"20220107_전라남도","2022-01-07 00:00:00",전라남도,651,3286,1625916,1578188,1625265,1574902
"20220107_전라북도","2022-01-07 00:00:00",전라북도,578,3582,1569484,1521829,1568906,1518247
"20220107_제주특별자치도","2022-01-07 00:00:00",제주특별자치도,371,1413,577792,554487,577421,553074
"20220107_충청남도","2022-01-07 00:00:00",충청남도,911,3589,1861013,1797778,1860102,1794189
"20220107_충청북도","2022-01-07 00:00:00",충청북도,674,2676,1402620,1356719,1401946,1354043
"20220108_강원도","2022-01-08 00:00:00",강원도,772,3084,1327068,1288944,1326296,1285860
"20220108_경기도","2022-01-08 00:00:00",경기도,6747,26875,11605920,11252915,11599173,11226040
"20220108_경상남도","2022-01-08 00:00:00",경상남도,1710,8355,2838248,2737852,2836538,2729497
"20220108_경상북도","2022-01-08 00:00:00",경상북도,1792,5238,2250774,2170352,2248982,2165114
"20220108_광주광역시","2022-01-08 00:00:00",광주광역시,805,3375,1243263,1199960,1242458,1196585
"20220108_대구광역시","2022-01-08 00:00:00",대구광역시,1404,5513,1989731,1908095,1988327,1902582
"20220108_대전광역시","2022-01-08 00:00:00",대전광역시,761,3245,1226701,1183648,1225940,1180403
"20220108_부산광역시","2022-01-08 00:00:00",부산광역시,1670,7550,2839841,2745302,2838171,2737752
"20220108_서울특별시","2022-01-08 00:00:00",서울특별시,3737,16140,8214136,7995573,8210399,7979433
"20220108_세종특별자치시","2022-01-08 00:00:00",세종특별자치시,181,796,288852,276409,288671,275613
"20220108_울산광역시","2022-01-08 00:00:00",울산광역시,639,2431,953106,916927,952467,914496
"20220108_인천광역시","2022-01-08 00:00:00",인천광역시,1296,5586,2523171,2451148,2521875,2445562
"20220108_전국","2022-01-08 00:00:00",전국,25531,105043,44341938,42953371,44316407,42848328
"20220108_전라남도","2022-01-08 00:00:00",전라남도,859,3849,1626804,1582084,1625945,1578235
"20220108_전라북도","2022-01-08 00:00:00",전라북도,702,3851,1570205,1525728,1569503,1521877
"20220108_제주특별자치도","2022-01-08 00:00:00",제주특별자치도,389,1646,578219,556187,577830,554541
"20220108_충청남도","2022-01-08 00:00:00",충청남도,1283,4570,1862444,1802514,1861161,1797944
"20220108_충청북도","2022-01-08 00:00:00",충청북도,784,2939,1403455,1359733,1402671,1356794
"20220109_강원도","2022-01-09 00:00:00",강원도,368,1492,1327494,1290513,1327126,1289021
"20220109_경기도","2022-01-09 00:00:00",경기도,4776,20925,11611050,11274803,11606274,11253878
"20220109_경상남도","2022-01-09 00:00:00",경상남도,1020,4687,2839202,2742556,2838182,2737869
"20220109_경상북도","2022-01-09 00:00:00",경상북도,976,3070,2251800,2173486,2250824,2170416
"20220109_광주광역시","2022-01-09 00:00:00",광주광역시,468,2127,1243718,1202108,1243250,1199981
"20220109_대구광역시","2022-01-09 00:00:00",대구광역시,843,3667,1990455,1911742,1989612,1908075
"20220109_대전광역시","2022-01-09 00:00:00",대전광역시,505,2045,1227149,1185716,1226644,1183671
"20220109_부산광역시","2022-01-09 00:00:00",부산광역시,1003,4985,2840828,2750373,2839825,2745388
"20220109_서울특별시","2022-01-09 00:00:00",서울특별시,2552,12017,8216475,8007678,8213923,7995661
"20220109_세종특별자치시","2022-01-09 00:00:00",세종특별자치시,131,573,289051,277098,288920,276525
"20220109_울산광역시","2022-01-09 00:00:00",울산광역시,364,1329,953467,918254,953103,916925
"20220109_인천광역시","2022-01-09 00:00:00",인천광역시,953,4064,2524250,2455440,2523297,2451376
"20220109_전국","2022-01-09 00:00:00",전국,16290,70645,44358492,43025986,44342202,42955341
"20220109_전라남도","2022-01-09 00:00:00",전라남도,440,1900,1627291,1584058,1626851,1582158
"20220109_전라북도","2022-01-09 00:00:00",전라북도,434,2253,1570602,1527984,1570168,1525731
"20220109_제주특별자치도","2022-01-09 00:00:00",제주특별자치도,206,973,578442,557203,578236,556230
"20220109_충청남도","2022-01-09 00:00:00",충청남도,764,2785,1863238,1805414,1862474,1802629
"20220109_충청북도","2022-01-09 00:00:00",충청북도,487,1753,1403980,1361560,1403493,1359807
"20220110_강원도","2022-01-10 00:00:00",강원도,15,65,1327549,1290624,1327534,1290559
"20220110_경기도","2022-01-10 00:00:00",경기도,456,1939,11611802,11276982,11611346,11275043
"20220110_경상남도","2022-01-10 00:00:00",경상남도,21,121,2839197,2742651,2839176,2742530
"20220110_경상북도","2022-01-10 00:00:00",경상북도,27,71,2251822,2173546,2251795,2173475
"20220110_광주광역시","2022-01-10 00:00:00",광주광역시,15,57,1243709,1202140,1243694,1202083
"20220110_대구광역시","2022-01-10 00:00:00",대구광역시,39,129,1990411,1911793,1990372,1911664
"20220110_대전광역시","2022-01-10 00:00:00",대전광역시,33,135,1227112,1185791,1227079,1185656
"20220110_부산광역시","2022-01-10 00:00:00",부산광역시,46,185,2840833,2750525,2840787,2750340
"20220110_서울특별시","2022-01-10 00:00:00",서울특별시,144,788,8216392,8008287,8216248,8007499
"20220110_세종특별자치시","2022-01-10 00:00:00",세종특별자치시,10,50,289095,277177,289085,277127
"20220110_울산광역시","2022-01-10 00:00:00",울산광역시,14,69,953460,918305,953446,918236
"20220110_인천광역시","2022-01-10 00:00:00",인천광역시,60,319,2524405,2455852,2524345,2455533
"20220110_전국","2022-01-10 00:00:00",전국,1029,4464,44359506,43030450,44358477,43025986
"20220110_전라남도","2022-01-10 00:00:00",전라남도,16,69,1627290,1584114,1627274,1584045
"20220110_전라북도","2022-01-10 00:00:00",전라북도,21,87,1570631,1528074,1570610,1527987
"20220110_제주특별자치도","2022-01-10 00:00:00",제주특별자치도,22,79,578453,557278,578431,557199
"20220110_충청남도","2022-01-10 00:00:00",충청남도,53,212,1863303,1805639,1863250,1805427
"20220110_충청북도","2022-01-10 00:00:00",충청북도,37,89,1404042,1361672,1404005,1361583
"20220111_강원도","2022-01-11 00:00:00",강원도,785,3172,1328400,1293863,1327615,1290691
"20220111_경기도","2022-01-11 00:00:00",경기도,6524,26080,11619775,11304642,11613251,11278562
"20220111_경상남도","2022-01-11 00:00:00",경상남도,1714,8734,2841070,2751552,2839356,2742818
"20220111_경상북도","2022-01-11 00:00:00",경상북도,1719,5680,2253617,2179317,2251898,2173637
"20220111_광주광역시","2022-01-11 00:00:00",광주광역시,684,3438,1244457,1205646,1243773,1202208
"20220111_대구광역시","2022-01-11 00:00:00",대구광역시,1347,6910,1991909,1918872,1990562,1911962
"20220111_대전광역시","2022-01-11 00:00:00",대전광역시,690,3502,1227937,1189449,1227247,1185947
"20220111_부산광역시","2022-01-11 00:00:00",부산광역시,1561,8172,2842549,2758870,2840988,2750698
"20220111_서울특별시","2022-01-11 00:00:00",서울특별시,3721,16667,8221683,8026621,8217962,8009954
"20220111_세종특별자치시","2022-01-11 00:00:00",세종특별자치시,184,973,289295,278181,289111,277208
"20220111_울산광역시","2022-01-11 00:00:00",울산광역시,610,2721,954147,921109,953537,918388
"20220111_인천광역시","2022-01-11 00:00:00",인천광역시,1297,5598,2525938,2461696,2524641,2456098
"20220111_전국","2022-01-11 00:00:00",전국,24830,109187,44388937,43144641,44364107,43035454
"20220111_전라남도","2022-01-11 00:00:00",전라남도,871,3725,1628255,1587944,1627384,1584219
"20220111_전라북도","2022-01-11 00:00:00",전라북도,817,4106,1571546,1532286,1570729,1528180
"20220111_제주특별자치도","2022-01-11 00:00:00",제주특별자치도,354,1565,578827,558869,578473,557304
"20220111_충청남도","2022-01-11 00:00:00",충청남도,1178,4839,1864613,1810639,1863435,1805800
"20220111_충청북도","2022-01-11 00:00:00",충청북도,774,3305,1404919,1365085,1404145,1361780
"20220112_강원도","2022-01-12 00:00:00",강원도,699,2322,1329160,1296280,1328461,1293958
"20220112_경기도","2022-01-12 00:00:00",경기도,5009,17161,11625724,11322902,11620715,11305741
"20220112_경상남도","2022-01-12 00:00:00",경상남도,1274,5325,2842348,2756905,2841074,2751580
"20220112_경상북도","2022-01-12 00:00:00",경상북도,1450,3928,2255125,2183314,2253675,2179386
"20220112_광주광역시","2022-01-12 00:00:00",광주광역시,682,2408,1245166,1208086,1244484,1205678
"20220112_대구광역시","2022-01-12 00:00:00",대구광역시,1035,4642,1992920,1923508,1991885,1918866
"20220112_대전광역시","2022-01-12 00:00:00",대전광역시,637,2452,1228563,1191920,1227926,1189468
"20220112_부산광역시","2022-01-12 00:00:00",부산광역시,1274,5502,2843856,2764441,2842582,2758939
"20220112_서울특별시","2022-01-12 00:00:00",서울특별시,2853,10733,8225014,8038001,8222161,8027268
"20220112_세종특별자치시","2022-01-12 00:00:00",세종특별자치시,104,611,289482,278871,289378,278260
"20220112_울산광역시","2022-01-12 00:00:00",울산광역시,504,1838,954686,922990,954182,921152
"20220112_인천광역시","2022-01-12 00:00:00",인천광역시,1096,3571,2527285,2465509,2526189,2461938
"20220112_전국","2022-01-12 00:00:00",전국,19894,72324,44411026,43219688,44391132,43147364
"20220112_전라남도","2022-01-12 00:00:00",전라남도,698,2504,1629028,1590525,1628330,1588021
"20220112_전라북도","2022-01-12 00:00:00",전라북도,623,2723,1572213,1535053,1571590,1532330
"20220112_제주특별자치도","2022-01-12 00:00:00",제주특별자치도,330,1288,579173,560179,578843,558891
"20220112_충청남도","2022-01-12 00:00:00",충청남도,962,3172,1865661,1813903,1864699,1810731
"20220112_충청북도","2022-01-12 00:00:00",충청북도,664,2144,1405622,1367301,1404958,1365157
"20220113_강원도","2022-01-13 00:00:00",강원도,534,2574,1329749,1298927,1329215,1296353
"20220113_경기도","2022-01-13 00:00:00",경기도,4134,18342,11630764,11342341,11626630,11323999
"20220113_경상남도","2022-01-13 00:00:00",경상남도,1102,6654,2843446,2763588,2842344,2756934
"20220113_경상북도","2022-01-13 00:00:00",경상북도,1142,4224,2256335,2187682,2255193,2183458
"20220113_광주광역시","2022-01-13 00:00:00",광주광역시,434,2688,1245589,1210797,1245155,1208109
"20220113_대구광역시","2022-01-13 00:00:00",대구광역시,915,5839,1993851,1929408,1992936,1923569
"20220113_대전광역시","2022-01-13 00:00:00",대전광역시,492,2753,1229214,1194853,1228722,1192100
"20220113_부산광역시","2022-01-13 00:00:00",부산광역시,985,5515,2844871,2770042,2843886,2764527
"20220113_서울특별시","2022-01-13 00:00:00",서울특별시,2352,10888,8227788,8049504,8225436,8038616
"20220113_세종특별자치시","2022-01-13 00:00:00",세종특별자치시,123,823,289674,279762,289551,278939
"20220113_울산광역시","2022-01-13 00:00:00",울산광역시,451,2488,955163,925527,954712,923039
"20220113_인천광역시","2022-01-13 00:00:00",인천광역시,870,3976,2528331,2469722,2527461,2465746
"20220113_전국","2022-01-13 00:00:00",전국,16225,80570,44429466,43303358,44413241,43222788
"20220113_전라남도","2022-01-13 00:00:00",전라남도,589,2895,1629691,1593531,1629102,1590636
"20220113_전라북도","2022-01-13 00:00:00",전라북도,510,2877,1572742,1537974,1572232,1535097
"20220113_제주특별자치도","2022-01-13 00:00:00",제주특별자치도,259,1421,579492,561670,579233,560249
"20220113_충청남도","2022-01-13 00:00:00",충청남도,785,3925,1866552,1817963,1865767,1814038
"20220113_충청북도","2022-01-13 00:00:00",충청북도,548,2688,1406214,1370067,1405666,1367379
"20220114_강원도","2022-01-14 00:00:00",강원도,544,2341,1330362,1301351,1329818,1299010
"20220114_경기도","2022-01-14 00:00:00",경기도,4048,18452,11635521,11361626,11631473,11343174
"20220114_경상남도","2022-01-14 00:00:00",경상남도,1075,6077,2844520,2769699,2843445,2763622
"20220114_경상북도","2022-01-14 00:00:00",경상북도,1133,3999,2257551,2191750,2256418,2187751
"20220114_광주광역시","2022-01-14 00:00:00",광주광역시,479,2871,1246121,1213744,1245642,1210873
"20220114_대구광역시","2022-01-14 00:00:00",대구광역시,805,4612,1994689,1934070,1993884,1929458
"20220114_대전광역시","2022-01-14 00:00:00",대전광역시,468,2511,1229717,1197407,1229249,1194896
"20220114_부산광역시","2022-01-14 00:00:00",부산광역시,960,4848,2845893,2774965,2844933,2770117
"20220114_서울특별시","2022-01-14 00:00:00",서울특별시,2379,10320,8230606,8060382,8228227,8050062
"20220114_세종특별자치시","2022-01-14 00:00:00",세종특별자치시,103,642,289820,280462,289717,279820
"20220114_울산광역시","2022-01-14 00:00:00",울산광역시,478,2323,955638,927850,955160,925527
"20220114_인천광역시","2022-01-14 00:00:00",인천광역시,858,3655,2529318,2473547,2528460,2469892
"20220114_전국","2022-01-14 00:00:00",전국,15881,75964,44447172,43381612,44431291,43305648
"20220114_전라남도","2022-01-14 00:00:00",전라남도,534,2834,1630235,1596385,1629701,1593551
"20220114_전라북도","2022-01-14 00:00:00",전라북도,521,2825,1573274,1540820,1572753,1537995
"20220114_제주특별자치도","2022-01-14 00:00:00",제주특별자치도,222,1614,579741,563328,579519,561714
"20220114_충청남도","2022-01-14 00:00:00",충청남도,729,3262,1867376,1821328,1866647,1818066
"20220114_충청북도","2022-01-14 00:00:00",충청북도,545,2778,1406790,1372898,1406245,1370120
"20220115_강원도","2022-01-15 00:00:00",강원도,620,2469,1330984,1303832,1330364,1301363
"20220115_경기도","2022-01-15 00:00:00",경기도,5870,21705,11642409,11384397,11636539,11362692
"20220115_경상남도","2022-01-15 00:00:00",경상남도,1628,6708,2846130,2776414,2844502,2769706
"20220115_경상북도","2022-01-15 00:00:00",경상북도,1424,4838,2259004,2196640,2257580,2191802
"20220115_광주광역시","2022-01-15 00:00:00",광주광역시,679,3436,1246812,1217198,1246133,1213762
"20220115_대구광역시","2022-01-15 00:00:00",대구광역시,1097,5286,1995815,1939414,1994718,1934128
"20220115_대전광역시","2022-01-15 00:00:00",대전광역시,670,2756,1230543,1200346,1229873,1197590
"20220115_부산광역시","2022-01-15 00:00:00",부산광역시,1376,6252,2847265,2781230,2845889,2774978
"20220115_서울특별시","2022-01-15 00:00:00",서울특별시,3228,12951,8234238,8073652,8231010,8060701
"20220115_세종특별자치시","2022-01-15 00:00:00",세종특별자치시,178,699,290049,281209,289871,280510
"20220115_울산광역시","2022-01-15 00:00:00",울산광역시,543,2344,956188,930201,955645,927857
"20220115_인천광역시","2022-01-15 00:00:00",인천광역시,1123,4358,2530654,2478165,2529531,2473807
"20220115_전국","2022-01-15 00:00:00",전국,21966,88347,44471225,43472288,44449259,43383941
"20220115_전라남도","2022-01-15 00:00:00",전라남도,775,3075,1631047,1599517,1630272,1596442
"20220115_전라북도","2022-01-15 00:00:00",전라북도,671,3107,1573966,1543969,1573295,1540862
"20220115_제주특별자치도","2022-01-15 00:00:00",제주특별자치도,321,1663,580074,565008,579753,563345
"20220115_충청남도","2022-01-15 00:00:00",충청남도,1056,3901,1868511,1825332,1867455,1821431
"20220115_충청북도","2022-01-15 00:00:00",충청북도,707,2799,1407536,1375764,1406829,1372965
"20220116_강원도","2022-01-16 00:00:00",강원도,295,552,1331330,1304466,1331035,1303914
"20220116_경기도","2022-01-16 00:00:00",경기도,3880,8618,11646846,11394192,11642966,11385574
"20220116_경상남도","2022-01-16 00:00:00",경상남도,843,1963,2846948,2778447,2846105,2776484
"20220116_경상북도","2022-01-16 00:00:00",경상북도,780,1333,2259768,2198022,2258988,2196689
"20220116_광주광역시","2022-01-16 00:00:00",광주광역시,337,914,1247210,1218225,1246873,1217311
